,_id,temperatura,data_coleta,alarm,Alerta
130,5dc0610b190459ef9dc0909d,25.274147065970887,2019-11-04 15:34:03.167,Normal,False
131,5dc0610c190459ef9dc0909e,21.797972545681645,2019-11-04 15:34:04.169,Normal,False
132,5dc0610d190459ef9dc0909f,15.313965373660633,2019-11-04 15:34:05.174,Frio,False
133,5dc0610e190459ef9dc090a0,24.148329765667714,2019-11-04 15:34:06.176,Normal,False
134,5dc0610f190459ef9dc090a1,17.636258461547737,2019-11-04 15:34:07.177,Frio,False
135,5dc06110190459ef9dc090a2,26.240676980895195,2019-11-04 15:34:08.179,Normal,False
136,5dc06111190459ef9dc090a3,24.587590522776267,2019-11-04 15:34:09.186,Normal,False
137,5dc06112190459ef9dc090a4,20.055434348002386,2019-11-04 15:34:10.184,Normal,False
138,5dc06113190459ef9dc090a5,16.00312707984396,2019-11-04 15:34:11.191,Frio,False
139,5dc06114190459ef9dc090a6,29.979966775387553,2019-11-04 15:34:12.187,Quente,True
140,5dc06115190459ef9dc090a7,21.970443002693333,2019-11-04 15:34:13.190,Normal,False
141,5dc06116190459ef9dc090a8,19.697954699474533,2019-11-04 15:34:14.193,Normal,False
142,5dc06117190459ef9dc090a9,29.88874110363239,2019-11-04 15:34:15.197,Quente,True
143,5dc06118190459ef9dc090aa,17.87521675544781,2019-11-04 15:34:16.202,Frio,False
144,5dc06119190459ef9dc090ab,17.444587569487624,2019-11-04 15:34:17.205,Frio,False
145,5dc0611a190459ef9dc090ac,26.620524088323304,2019-11-04 15:34:18.206,Normal,False
146,5dc0611b190459ef9dc090ad,17.593062684175887,2019-11-04 15:34:19.223,Frio,False
147,5dc0611c190459ef9dc090ae,24.733439600946944,2019-11-04 15:34:20.206,Normal,False
148,5dc0611d190459ef9dc090af,17.152079345955393,2019-11-04 15:34:21.212,Frio,False
149,5dc0611e190459ef9dc090b0,16.234526146935433,2019-11-04 15:34:22.219,Frio,False
150,5dc0611f190459ef9dc090b1,28.593413428188136,2019-11-04 15:34:23.218,Quente,True
151,5dc06120190459ef9dc090b2,23.21468583375083,2019-11-04 15:34:24.221,Normal,False
152,5dc06121190459ef9dc090b3,22.95454826318469,2019-11-04 15:34:25.216,Normal,False
153,5dc06122190459ef9dc090b4,26.566239001637268,2019-11-04 15:34:26.221,Normal,False
154,5dc06123190459ef9dc090b5,19.96359857032951,2019-11-04 15:34:27.229,Normal,False
155,5dc06124190459ef9dc090b6,16.89333494167076,2019-11-04 15:34:28.231,Frio,False
156,5dc06125190459ef9dc090b7,28.91411756651669,2019-11-04 15:34:29.225,Quente,True
157,5dc06126190459ef9dc090b8,24.508186188912575,2019-11-04 15:34:30.229,Normal,False
158,5dc06127190459ef9dc090b9,23.84246826782019,2019-11-04 15:34:31.243,Normal,False
159,5dc06128190459ef9dc090ba,22.74615266287407,2019-11-04 15:34:32.235,Normal,False
160,5dc06129190459ef9dc090bb,22.628689418162516,2019-11-04 15:34:33.237,Normal,False
161,5dc0612a190459ef9dc090bc,29.80403768746615,2019-11-04 15:34:34.240,Quente,True
162,5dc0612b190459ef9dc090bd,28.18042848374968,2019-11-04 15:34:35.244,Quente,True
163,5dc0612c190459ef9dc090be,25.876925251629245,2019-11-04 15:34:36.248,Normal,False
164,5dc0612d190459ef9dc090bf,23.83256049755029,2019-11-04 15:34:37.245,Normal,False
165,5dc0612e190459ef9dc090c0,29.180483075124847,2019-11-04 15:34:38.249,Quente,True
166,5dc0612f190459ef9dc090c1,24.996874815480922,2019-11-04 15:34:39.252,Normal,False
167,5dc06130190459ef9dc090c2,17.84989741261437,2019-11-04 15:34:40.255,Frio,False
168,5dc06131190459ef9dc090c3,25.586701759895618,2019-11-04 15:34:41.259,Normal,False
169,5dc06132190459ef9dc090c4,25.536292529409444,2019-11-04 15:34:42.259,Normal,False
170,5dc06133190459ef9dc090c5,27.527402193851636,2019-11-04 15:34:43.261,Normal,False
171,5dc06134190459ef9dc090c6,16.015209297731005,2019-11-04 15:34:44.273,Frio,False
172,5dc06135190459ef9dc090c7,19.460849258156234,2019-11-04 15:34:45.267,Normal,False
173,5dc06136190459ef9dc090c8,18.651235057092403,2019-11-04 15:34:46.267,Frio,False
174,5dc06137190459ef9dc090c9,25.423851151509492,2019-11-04 15:34:47.269,Normal,False
175,5dc06138190459ef9dc090ca,25.365173448462762,2019-11-04 15:34:48.273,Normal,False
176,5dc06139190459ef9dc090cb,29.730551212917952,2019-11-04 15:34:49.295,Quente,True
177,5dc0613a190459ef9dc090cc,23.730480343103242,2019-11-04 15:34:50.283,Normal,False
178,5dc0613b190459ef9dc090cd,20.89144117843159,2019-11-04 15:34:51.276,Normal,False
179,5dc0613c190459ef9dc090ce,26.77111252920914,2019-11-04 15:34:52.287,Normal,False
180,5dc0613d190459ef9dc090cf,26.702613673141997,2019-11-04 15:34:53.280,Normal,False
181,5dc0613e190459ef9dc090d0,22.216402543511407,2019-11-04 15:34:54.289,Normal,False
182,5dc0613f190459ef9dc090d1,23.824945513008128,2019-11-04 15:34:55.292,Normal,False
183,5dc06140190459ef9dc090d2,29.045389440141992,2019-11-04 15:34:56.295,Quente,True
184,5dc06141190459ef9dc090d3,23.435064917812106,2019-11-04 15:34:57.290,Normal,False
185,5dc06142190459ef9dc090d4,24.58835466997236,2019-11-04 15:34:58.302,Normal,False
186,5dc06143190459ef9dc090d5,23.43538840353551,2019-11-04 15:34:59.299,Normal,False
187,5dc06144190459ef9dc090d6,18.507357902053382,2019-11-04 15:35:00.299,Frio,False
188,5dc06145190459ef9dc090d7,22.743495505569566,2019-11-04 15:35:01.305,Normal,False
189,5dc06146190459ef9dc090d8,17.927486887513723,2019-11-04 15:35:02.302,Frio,False
190,5dc06147190459ef9dc090d9,15.068491853668938,2019-11-04 15:35:03.309,Frio,False
191,5dc06148190459ef9dc090da,15.225159612956586,2019-11-04 15:35:04.308,Frio,False
192,5dc06149190459ef9dc090db,21.398614307525108,2019-11-04 15:35:05.320,Normal,False
193,5dc0614a190459ef9dc090dc,22.325776559389332,2019-11-04 15:35:06.318,Normal,False
194,5dc0614b190459ef9dc090dd,26.24530965553882,2019-11-04 15:35:07.317,Normal,False
195,5dc0614c190459ef9dc090de,18.048062664595687,2019-11-04 15:35:08.330,Frio,False
196,5dc0614d190459ef9dc090df,21.88316809820437,2019-11-04 15:35:09.321,Normal,False
197,5dc0614e190459ef9dc090e0,19.037310188595146,2019-11-04 15:35:10.321,Normal,False
198,5dc0614f190459ef9dc090e1,17.25929684466046,2019-11-04 15:35:11.327,Frio,False
199,5dc06150190459ef9dc090e2,19.038892403796922,2019-11-04 15:35:12.330,Normal,False
200,5dc06151190459ef9dc090e3,27.26335850452456,2019-11-04 15:35:13.329,Normal,False
201,5dc06152190459ef9dc090e4,25.212531709192195,2019-11-04 15:35:14.333,Normal,False
202,5dc06153190459ef9dc090e5,17.177401334127545,2019-11-04 15:35:15.333,Frio,False
203,5dc06154190459ef9dc090e6,21.36548724251662,2019-11-04 15:35:16.339,Normal,False
204,5dc06155190459ef9dc090e7,15.849791031425253,2019-11-04 15:35:17.348,Frio,False
205,5dc06156190459ef9dc090e8,17.626460305831767,2019-11-04 15:35:18.347,Frio,False
206,5dc06157190459ef9dc090e9,20.51761467428153,2019-11-04 15:35:19.354,Normal,False
207,5dc06158190459ef9dc090ea,29.3541254219516,2019-11-04 15:35:20.351,Quente,True
208,5dc06159190459ef9dc090eb,19.939540305399,2019-11-04 15:35:21.349,Normal,False
209,5dc0615a190459ef9dc090ec,26.084424408659764,2019-11-04 15:35:22.349,Normal,False
210,5dc0615b190459ef9dc090ed,20.062738191220877,2019-11-04 15:35:23.356,Normal,False
211,5dc0615c190459ef9dc090ee,19.025556136604504,2019-11-04 15:35:24.354,Normal,False
212,5dc0615d190459ef9dc090ef,22.595156048876063,2019-11-04 15:35:25.360,Normal,False
213,5dc0615e190459ef9dc090f0,26.502209017926024,2019-11-04 15:35:26.371,Normal,False
214,5dc0615f190459ef9dc090f1,29.86895415923059,2019-11-04 15:35:27.361,Quente,True
215,5dc06160190459ef9dc090f2,26.32906137017081,2019-11-04 15:35:28.366,Normal,False
216,5dc06161190459ef9dc090f3,22.693008871950838,2019-11-04 15:35:29.374,Normal,False
217,5dc06162190459ef9dc090f4,17.69446785824218,2019-11-04 15:35:30.378,Frio,False
218,5dc06163190459ef9dc090f5,20.304147108378015,2019-11-04 15:35:31.375,Normal,False
219,5dc06164190459ef9dc090f6,27.5697188504478,2019-11-04 15:35:32.378,Normal,False
220,5dc06165190459ef9dc090f7,25.57788783269911,2019-11-04 15:35:33.377,Normal,False
221,5dc06166190459ef9dc090f8,19.900443956807297,2019-11-04 15:35:34.391,Normal,False
222,5dc06167190459ef9dc090f9,17.135343921925184,2019-11-04 15:35:35.387,Frio,False
223,5dc06168190459ef9dc090fa,28.63870340783716,2019-11-04 15:35:36.387,Quente,True
224,5dc06169190459ef9dc090fb,21.06153434841661,2019-11-04 15:35:37.389,Normal,False
225,5dc0616a190459ef9dc090fc,20.150950602491513,2019-11-04 15:35:38.392,Normal,False
226,5dc0616b190459ef9dc090fd,21.902119686768344,2019-11-04 15:35:39.393,Normal,False
227,5dc0616c190459ef9dc090fe,25.441648352300476,2019-11-04 15:35:40.396,Normal,False
228,5dc0616d190459ef9dc090ff,28.384358153719802,2019-11-04 15:35:41.400,Quente,True
229,5dc0616e190459ef9dc09100,19.419906447590485,2019-11-04 15:35:42.400,Normal,False
230,5dc0616f190459ef9dc09101,19.571024571050877,2019-11-04 15:35:43.407,Normal,False
231,5dc06170190459ef9dc09102,20.06566657981374,2019-11-04 15:35:44.405,Normal,False
232,5dc06171190459ef9dc09103,29.57728276587801,2019-11-04 15:35:45.413,Quente,True
233,5dc06172190459ef9dc09104,23.18535604208811,2019-11-04 15:35:46.415,Normal,False
234,5dc06173190459ef9dc09105,16.327640407729394,2019-11-04 15:35:47.412,Frio,False
235,5dc06174190459ef9dc09106,20.309344455138714,2019-11-04 15:35:48.419,Normal,False
236,5dc06175190459ef9dc09107,25.82197260435091,2019-11-04 15:35:49.435,Normal,False
237,5dc06176190459ef9dc09108,16.754581854400545,2019-11-04 15:35:50.424,Frio,False
238,5dc06177190459ef9dc09109,19.401106348391814,2019-11-04 15:35:51.425,Normal,False
239,5dc06178190459ef9dc0910a,25.176041908487065,2019-11-04 15:35:52.426,Normal,False
240,5dc06179190459ef9dc0910b,29.146815816787,2019-11-04 15:35:53.431,Quente,True
241,5dc0617a190459ef9dc0910c,29.15658405251839,2019-11-04 15:35:54.437,Quente,True
242,5dc0617b190459ef9dc0910d,24.03735624366895,2019-11-04 15:35:55.441,Normal,False
243,5dc0617c190459ef9dc0910e,22.663076848023405,2019-11-04 15:35:56.444,Normal,False
244,5dc0617d190459ef9dc0910f,25.95538563723977,2019-11-04 15:35:57.448,Normal,False
245,5dc0617e190459ef9dc09110,27.347006136238484,2019-11-04 15:35:58.444,Normal,False
246,5dc0617f190459ef9dc09111,18.190940636562893,2019-11-04 15:35:59.451,Frio,False
247,5dc06180190459ef9dc09112,25.48036817010219,2019-11-04 15:36:00.454,Normal,False
248,5dc06181190459ef9dc09113,25.0001157519687,2019-11-04 15:36:01.467,Normal,False
249,5dc06182190459ef9dc09114,29.88783998689627,2019-11-04 15:36:02.458,Quente,True
250,5dc06183190459ef9dc09115,16.911115666189794,2019-11-04 15:36:03.465,Frio,False
251,5dc06184190459ef9dc09116,24.06472413610054,2019-11-04 15:36:04.466,Normal,False
252,5dc06185190459ef9dc09117,18.29480532740884,2019-11-04 15:36:05.475,Frio,False
253,5dc06186190459ef9dc09118,23.94715051059978,2019-11-04 15:36:06.468,Normal,False
254,5dc06187190459ef9dc09119,18.331851395299605,2019-11-04 15:36:07.476,Frio,False
255,5dc06188190459ef9dc0911a,19.91906056764099,2019-11-04 15:36:08.476,Normal,False
256,5dc06189190459ef9dc0911b,15.883424294975377,2019-11-04 15:36:09.474,Frio,False
257,5dc0618a190459ef9dc0911c,24.832657938753478,2019-11-04 15:36:10.479,Normal,False
258,5dc0618b190459ef9dc0911d,16.48620299890706,2019-11-04 15:36:11.482,Frio,False
259,5dc0618c190459ef9dc0911e,25.773713895081936,2019-11-04 15:36:12.485,Normal,False
260,5dc0618d190459ef9dc0911f,24.880168180273245,2019-11-04 15:36:13.485,Normal,False
261,5dc0618e190459ef9dc09120,18.180263736116032,2019-11-04 15:36:14.488,Frio,False
262,5dc0618f190459ef9dc09121,26.761825870424772,2019-11-04 15:36:15.494,Normal,False
263,5dc06190190459ef9dc09122,24.30677109875906,2019-11-04 15:36:16.492,Normal,False
264,5dc06191190459ef9dc09123,17.80855104502812,2019-11-04 15:36:17.500,Frio,False
265,5dc06192190459ef9dc09124,25.81308868095048,2019-11-04 15:36:18.499,Normal,False
266,5dc06193190459ef9dc09125,16.104853607088323,2019-11-04 15:36:19.515,Frio,False
267,5dc06194190459ef9dc09126,15.035259589321944,2019-11-04 15:36:20.505,Frio,False
268,5dc06195190459ef9dc09127,28.04693200814983,2019-11-04 15:36:21.505,Quente,True
269,5dc06196190459ef9dc09128,15.24046704296152,2019-11-04 15:36:22.507,Frio,False
270,5dc06197190459ef9dc09129,21.716525630330246,2019-11-04 15:36:23.508,Normal,False
271,5dc06198190459ef9dc0912a,23.63304252759081,2019-11-04 15:36:24.509,Normal,False
272,5dc06199190459ef9dc0912b,17.42114783882487,2019-11-04 15:36:25.516,Frio,False
273,5dc0619a190459ef9dc0912c,21.39878581737494,2019-11-04 15:36:26.521,Normal,False
274,5dc0619b190459ef9dc0912d,26.912663937345606,2019-11-04 15:36:27.516,Normal,False
275,5dc0619c190459ef9dc0912e,20.530936800824037,2019-11-04 15:36:28.521,Normal,False
276,5dc0619d190459ef9dc0912f,15.984130213760471,2019-11-04 15:36:29.520,Frio,False
277,5dc0619e190459ef9dc09130,15.703807548702768,2019-11-04 15:36:30.524,Frio,False
278,5dc0619f190459ef9dc09131,24.85712899629897,2019-11-04 15:36:31.530,Normal,False
279,5dc061a0190459ef9dc09132,15.626543450553669,2019-11-04 15:36:32.529,Frio,False
280,5dc061a1190459ef9dc09133,16.17500310411306,2019-11-04 15:36:33.531,Frio,False
281,5dc061a2190459ef9dc09134,21.483921957504652,2019-11-04 15:36:34.539,Normal,False
282,5dc061a3190459ef9dc09135,22.75978383156375,2019-11-04 15:36:35.540,Normal,False
283,5dc061a4190459ef9dc09136,15.115425780222806,2019-11-04 15:36:36.551,Frio,False
284,5dc061a5190459ef9dc09137,21.280205766111067,2019-11-04 15:36:37.550,Normal,False
285,5dc061a6190459ef9dc09138,20.8861501446074,2019-11-04 15:36:38.550,Normal,False
286,5dc061a7190459ef9dc09139,17.32960446769985,2019-11-04 15:36:39.558,Frio,False
287,5dc061a8190459ef9dc0913a,26.525590633986507,2019-11-04 15:36:40.556,Normal,False
288,5dc061a9190459ef9dc0913b,20.29463519445421,2019-11-04 15:36:41.559,Normal,False
289,5dc061aa190459ef9dc0913c,21.883959263428547,2019-11-04 15:36:42.558,Normal,False
290,5dc061ab190459ef9dc0913d,24.626684044308988,2019-11-04 15:36:43.566,Normal,False
291,5dc061ac190459ef9dc0913e,27.245491462983544,2019-11-04 15:36:44.564,Normal,False
292,5dc061ad190459ef9dc0913f,25.397689581424476,2019-11-04 15:36:45.567,Normal,False
293,5dc061ae190459ef9dc09140,21.42727004665817,2019-11-04 15:36:46.569,Normal,False
294,5dc061af190459ef9dc09141,24.195907219069284,2019-11-04 15:36:47.572,Normal,False
